C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_139.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_139.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_139.jpg, 0, 0, 0, 6.809538
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_239.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_239.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_239.jpg, -0.3042261, 0, 0, 6.716734
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_350.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_350.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_350.jpg, 0, 0, 0, 6.632744
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_462.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_462.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_462.jpg, 0, 0, 0, 6.565504
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_578.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_578.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_578.jpg, 0, 0.3429756, 0, 6.965687
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_683.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_683.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_683.jpg, 0, 0.6617367, 0, 7.581981
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_787.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_787.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_787.jpg, -0.2742297, 0.387507, 0, 7.999914
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_890.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_890.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_890.jpg, -0.618117, 0.04361972, 0, 7.867916
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_07_59_998.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_07_59_998.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_07_59_998.jpg, -0.2899413, 0, 0, 7.807406
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_137.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_137.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_137.jpg, 0, 0, 0, 7.665811
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_249.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_249.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_249.jpg, 0, 0, 0, 7.573319
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_365.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_365.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_365.jpg, 0, 0, 0, 7.497319
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_467.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_467.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_467.jpg, 0, 0.2628765, 0, 7.685792
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_574.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_574.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_574.jpg, 0, 0.6230553, 0, 8.422028
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_677.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_677.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_677.jpg, 0, 0.9343815, 0, 9.369041
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_785.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_785.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_785.jpg, 0, 0.9566803, 0, 10.47053
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_892.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_892.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_892.jpg, -0.3190278, 0.5967568, 0, 11.28116
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_00_996.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_00_996.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_00_996.jpg, -0.002831116, 0.2805601, 0, 11.44693
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_111.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_111.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_111.jpg, 0, 0, 0, 11.34308
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_248.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_248.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_248.jpg, 0, 0, 0, 11.38801
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_372.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_372.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_372.jpg, 0, 0, 0, 11.25604
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_476.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_476.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_476.jpg, -0.1191144, 0, 0, 11.1012
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_585.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_585.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_585.jpg, -0.4434, 0, 0, 10.87213
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_685.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_685.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_685.jpg, -0.1843719, 0, 0, 10.76989
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_788.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_788.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_788.jpg, 0, 0, 0, 10.64665
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_01_916.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_01_916.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_01_916.jpg, -0.3731298, 0, 0, 10.42137
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_026.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_026.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_026.jpg, -0.667137, 0, 0, 10.2289
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_138.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_138.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_138.jpg, -0.2890527, 0, 0, 10.12311
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_250.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_250.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_250.jpg, 0, 0.1310508, 0, 10.03799
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_352.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_352.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_352.jpg, 0, 0.4334979, 0, 10.43673
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_463.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_463.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_463.jpg, -0.3341622, 0.09933572, 0, 10.56982
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_566.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_566.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_566.jpg, -0.06705777, 0, 0, 10.47354
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_678.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_678.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_678.jpg, 0, 0, 0, 10.34378
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_786.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_786.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_786.jpg, 0, 0, 0, 10.2398
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_02_890.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_02_890.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_02_890.jpg, -0.3106824, 0, 0, 10.07218
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_021.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_021.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_021.jpg, 0, 0, 0, 9.939232
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_129.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_129.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_129.jpg, 0, 0, 0, 9.838944
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_240.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_240.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_240.jpg, 0, 0, 0, 9.720479
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_361.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_361.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_361.jpg, 0, 0, 0, 9.603525
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_476.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_476.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_476.jpg, 0, 0.3356298, 0, 9.949769
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_577.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_577.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_577.jpg, -0.3046215, 0.6402513, 0, 10.54359
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_696.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_696.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_696.jpg, 0, 0.2843373, 0, 10.84611
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_797.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_797.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_797.jpg, 0, 0, 0, 10.76142
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_03_904.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_03_904.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_03_904.jpg, -0.3183474, 0, 0, 10.59195
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_006.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_006.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_006.jpg, -0.01061729, 0, 0, 10.47391
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_130.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_130.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_130.jpg, 0, 0, 0, 10.3467
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_235.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_235.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_235.jpg, -0.3146829, 0, 0, 10.16122
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_335.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_335.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_335.jpg, -0.0118638, 0, 0, 10.04629
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_440.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_440.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_440.jpg, 0, 0, 0, 9.944252
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_542.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_542.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_542.jpg, 0, 0.3040749, 0, 10.18869
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_643.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_643.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_643.jpg, 0, 0.6073956, 0, 10.79742
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_759.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_759.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_759.jpg, -0.347598, 0.2597977, 0, 10.99157
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_862.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_862.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_862.jpg, -0.0369657, 0, 0, 10.89324
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_04_968.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_04_968.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_04_968.jpg, -0.3544419, 0, 0, 10.73184
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_075.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_075.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_075.jpg, -0.03343502, 0, 0, 10.59035
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_193.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_193.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_193.jpg, 0, 0, 0, 10.4611
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_295.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_295.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_295.jpg, 0, 0, 0, 10.35602
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_398.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_398.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_398.jpg, -0.3102066, 0, 0, 10.19331
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_504.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_504.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_504.jpg, 0, 0.3245541, 0, 10.36211
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_608.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_608.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_608.jpg, 0, 0.4852047, 0, 10.87939
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_717.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_717.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_717.jpg, 0, 0.1132869, 0, 10.94478
C:\Users\Yaseen\Desktop\data\IMG\center_2019_09_03_17_08_05_816.jpg, C:\Users\Yaseen\Desktop\data\IMG\left_2019_09_03_17_08_05_816.jpg, C:\Users\Yaseen\Desktop\data\IMG\right_2019_09_03_17_08_05_816.jpg, -0.3004539, 0, 0, 10.81148
